Shoulder_Angle,Elbow_Angle,Hip_Angle,Knee_Angle,Ankle_Angle,Shoulder_Ground_Angle,Elbow_Ground_Angle,Hip_Ground_Angle,Knee_Ground_Angle,Ankle_Ground_Angle,Label
15.109864776862922,161.94037281696788,175.96352799786948,177.7308590218423,176.63707219508493,90,90,90,90,90,Jumping Jacks
21.767890871342495,152.6209638441329,176.67578045063217,179.58019616629252,178.31785403049497,90,90,90,90,90,Jumping Jacks
32.54625054739265,147.29818684053336,174.97967560216205,179.45618461244112,178.88953800506022,90,90,90,90,90,Jumping Jacks
45.62342151887024,117.97320832351934,172.04263667542077,179.23482897124458,175.5897949072269,90,90,90,90,90,Jumping Jacks
59.47486559495861,108.05633824173076,168.9453250535462,178.81386433774674,174.29186604742446,90,90,90,90,90,Jumping Jacks
85.90108942987959,111.1917116657088,165.97372973697293,178.72868064261547,171.4243014898524,90,90,90,90,90,Jumping Jacks
103.8019057,118.90123992742465,164.81889041268343,179.30519063978144,169.19507532299346,90,90,90,90,90,Jumping Jacks
118.45925612611865,118.91462696640204,163.34659278472657,179.96058705544877,166.29933922602436,90,90,90,90,90,Jumping Jacks
131.22951089456015,120.47507735689089,162.25451637794438,179.25562190956055,165.12026835775544,90,90,90,90,90,Jumping Jacks
141.01003707799063,113.48006841505907,159.5761349889632,177.08509205336614,164.40016535540641,90,90,90,90,90,Jumping Jacks
147.31010846199314,115.56207329734255,158.89959507323493,175.40586766829634,165.13136016685388,90,90,90,90,90,Jumping Jacks
146.50910435090077,119.18912985706896,160.32676865707873,177.04944785585693,165.0047495,90,90,90,90,90,Jumping Jacks
139.5422429,120.56191582947088,161.40203715631472,178.12428014921747,165.11549756449332,90,90,90,90,90,Jumping Jacks
125.7642847376534,123.83116467283745,162.76706555046118,177.04204971619865,167.52517415841046,90,90,90,90,90,Jumping Jacks
103.44351317450669,114.66494649654794,164.03073769996877,179.14618967219968,167.14643811450824,90,90,90,90,90,Jumping Jacks
71.2464908,102.01706728520442,167.9762273120123,179.80773632433548,171.01018890928742,90,90,90,90,90,Jumping Jacks
49.82958287992415,109.06541155455174,171.27449894426408,179.2279225949455,173.80262924861864,90,90,90,90,90,Jumping Jacks
32.23869002615271,144.39729062890353,174.24715975472495,178.33108198724605,176.4765496710819,90,90,90,90,90,Jumping Jacks
21.89349258631956,152.56220935386256,175.20452506669665,179.67297353335323,179.40530254026754,90,90,90,90,90,Jumping Jacks
14.032722003554314,165.25833258102548,176.03385372350613,178.74062973832827,178.44191619651536,90,90,90,90,90,Jumping Jacks
11.371448301103802,172.50420938036018,176.47349926796517,178.5156938064308,177.72378489978414,90,90,90,90,90,Jumping Jacks
8.810179228366213,177.93774471239462,176.42309416194396,177.34796527548804,176.28837206715394,90,90,90,90,90,Jumping Jacks
8.338168268296949,178.7181468001062,176.50817252970958,177.77752684415978,176.3921975144837,90,90,90,90,90,Jumping Jacks
9.800855806326892,175.01936545587412,176.6893627584834,178.5239919664982,177.03434834837205,90,90,90,90,90,Jumping Jacks
12.568720243890501,176.96957549707827,176.20976294956833,177.79410097579995,176.8549190524345,90,90,90,90,90,Jumping Jacks
14.836294253167262,168.00179048303988,175.57122393109546,179.34972615553582,179.1007643,90,90,90,90,90,Jumping Jacks
21.25812314062003,158.2015947339294,175.41650184120698,179.04725493094185,179.10083271275238,90,90,90,90,90,Jumping Jacks
33.204325124952135,141.492896,171.8137725546196,178.83432113333893,177.31682489360665,90,90,90,90,90,Jumping Jacks
44.395050754651926,123.39311737258247,169.38349615788087,179.54450942009709,174.08738685647805,90,90,90,90,90,Jumping Jacks
61.15167351282827,99.58515719663464,166.1823652041197,179.11239400082982,171.23594651775014,90,90,90,90,90,Jumping Jacks
77.14478522358178,99.49539891939921,163.67968361450997,178.8220863390137,169.08368245078847,90,90,90,90,90,Jumping Jacks
92.70782736895163,105.35215957760734,161.80713369089875,179.30004012895978,165.8605142935669,90,90,90,90,90,Jumping Jacks
113.83883738818481,112.15572465729971,160.6867044942804,179.1396178557709,164.27877003595736,90,90,90,90,90,Jumping Jacks
133.24593982980772,113.90738866587733,157.98622628982653,177.04473128212837,163.06879630079752,90,90,90,90,90,Jumping Jacks
140.89201828195593,113.40972313349269,157.11615724486452,176.38576821517617,162.38826520346913,90,90,90,90,90,Jumping Jacks
142.4431604463619,114.02170496716408,157.57723219190132,176.81305909189697,162.4680495465643,90,90,90,90,90,Jumping Jacks
135.98580096266275,113.35211483654041,159.20893499195213,178.37894469974736,162.68701495650214,90,90,90,90,90,Jumping Jacks
128.24868905025218,121.17097351494385,160.8190333953747,178.55679728377117,164.1266795852235,90,90,90,90,90,Jumping Jacks
103.69162348196387,110.71033166195792,160.11271201962816,175.60188140264182,167.05218195413136,90,90,90,90,90,Jumping Jacks
73.58837939685709,98.32605558934556,164.61039941362878,176.3390960752943,171.1028433,90,90,90,90,90,Jumping Jacks
57.052305567275255,110.86326675539229,168.57131504237518,178.33341741363125,173.39966002593692,90,90,90,90,90,Jumping Jacks
40.85308319043311,147.86364139128204,173.24893181347664,179.1132153,175.6756021136151,90,90,90,90,90,Jumping Jacks
29.297714788508692,157.60365293342193,175.03817155464827,179.58000367928122,178.1981933642865,90,90,90,90,90,Jumping Jacks
17.859593419253887,163.23586895838733,176.50577839956483,179.61046797060413,179.38768671433778,90,90,90,90,90,Jumping Jacks
13.031090553556078,168.69356817529166,176.7468096014246,178.73404144654378,178.002572,90,90,90,90,90,Jumping Jacks
9.276535927178696,174.60428363144695,175.71105923499687,176.8555833184193,176.5003628184389,90,90,90,90,90,Jumping Jacks
8.279791019246408,178.10538641580433,176.11397551980576,176.65190499210345,175.79769342271018,90,90,90,90,90,Jumping Jacks
8.361913102,175.5042892610817,176.65566825610404,178.4755815953907,176.93548264655433,90,90,90,90,90,Jumping Jacks
10.269443241309647,172.88077453952755,176.48325759238867,178.0911720724146,176.94411121781957,90,90,90,90,90,Jumping Jacks
11.129929167649907,157.08595580323237,175.6543172775977,178.78659685962623,178.5809617368551,90,90,90,90,90,Jumping Jacks
15.114344421325754,156.19845247248614,175.2796695068144,178.10315843373837,178.5279514267994,90,90,90,90,90,Jumping Jacks
27.545283767925987,144.9657092833831,173.28526159682647,179.5098506578384,177.04048812484976,90,90,90,90,90,Jumping Jacks
39.77708241056161,134.1408859545942,170.50749194008938,179.9940387998865,174.72603005521955,90,90,90,90,90,Jumping Jacks
54.745534910311285,104.85998583995926,166.48827996621407,178.47173750195867,172.08659237545527,90,90,90,90,90,Jumping Jacks
71.29153194520848,100.77978932140077,164.06077438001984,178.47875809273518,169.90667494114876,90,90,90,90,90,Jumping Jacks
84.90049642334657,99.41404897533083,160.53267048795308,177.3647686568095,167.07170309085993,90,90,90,90,90,Jumping Jacks
106.35584021734556,111.58739896566198,158.80670555432226,178.09448028286053,164.35444698748472,90,90,90,90,90,Jumping Jacks
131.12456647255917,118.8056200735968,156.07848631330324,177.49573988046978,161.6157147727789,90,90,90,90,90,Jumping Jacks
141.06642813143944,118.02788885160061,154.88916931751558,177.34628243880107,160.02309879246218,90,90,90,90,90,Jumping Jacks
147.3589520827916,118.64966624289028,153.59887163319362,176.52606340775029,159.51989326252115,90,90,90,90,90,Jumping Jacks
144.99948221262662,119.7423530761894,155.89309941394094,179.06815367869524,159.2739507263914,90,90,90,90,90,Jumping Jacks
134.93576698986735,114.22913461498257,157.72298345067324,178.6821344661178,161.40342250622004,90,90,90,90,90,Jumping Jacks
123.08767241930865,120.30302918795897,158.09651054448153,174.78646849466753,165.74720480140468,90,90,90,90,90,Jumping Jacks
88.53621798470162,106.76988094769466,162.28405453534575,175.03365836949288,169.75502896100215,90,90,90,90,90,Jumping Jacks
71.16572926470087,109.33716832165982,166.32733469484918,176.74630351612734,172.39131219183952,90,90,90,90,90,Jumping Jacks
49.265842399707225,133.20564191650328,172.21993428140746,178.90249861684342,176.27752066751023,90,90,90,90,90,Jumping Jacks
34.53100062595348,145.12790207383676,174.7799009359133,179.76779993577293,177.85430181757445,90,90,90,90,90,Jumping Jacks
20.842372377283738,150.5290950721502,176.38865934962664,178.69738249124234,178.74981636591124,90,90,90,90,90,Jumping Jacks
14.012056243055145,158.93408662380693,176.66430983692757,177.12885302135462,176.62432786916642,90,90,90,90,90,Jumping Jacks
10.429619356994714,169.39082167372408,176.03272031265334,177.54789364937332,176.78766256677008,90,90,90,90,90,Jumping Jacks
8.793940058163471,173.56861251436334,175.41439179940792,175.6647309122536,175.29528318158162,90,90,90,90,90,Jumping Jacks
8.452062921111212,172.65653739382117,176.2212443934114,176.03509132549974,175.00747484436326,90,90,90,90,90,Jumping Jacks
10.269777455201641,170.8606817,176.5519798509377,176.81599758004438,175.56771921433185,90,90,90,90,90,Jumping Jacks
13.049991938292807,163.5918597479202,175.93576680304776,177.62637152729434,176.90034564696518,90,90,90,90,90,Jumping Jacks
17.78602531540824,165.55927668146057,175.72208579369988,178.9813938183444,178.6518726894891,90,90,90,90,90,Jumping Jacks
28.540183213160702,154.2568977998248,175.11862211816955,177.97428173148597,177.40098359282536,90,90,90,90,90,Jumping Jacks
39.64942816,145.29114315451912,172.62861406730218,178.10572451775937,175.05405983458587,90,90,90,90,90,Jumping Jacks
54.20739275917049,119.90713493797594,168.31434223028054,179.81818067019339,172.29342973530808,90,90,90,90,90,Jumping Jacks
66.36464741887002,108.97150041978234,165.7050332970134,179.15992260892534,170.70680655044333,90,90,90,90,90,Jumping Jacks
85.06216036655296,106.7842373916331,162.36301246263167,179.3189623660799,167.33049354657652,90,90,90,90,90,Jumping Jacks
98.86645450114176,110.1509046238132,160.06298560368316,179.32357056614853,164.70925344337172,90,90,90,90,90,Jumping Jacks
123.91768040622559,115.05346595194399,157.84566392303128,178.49231039823033,162.6772275927953,90,90,90,90,90,Jumping Jacks
136.4332561778863,115.27681113604422,156.90343724468633,179.78788223413113,159.8606528128971,90,90,90,90,90,Jumping Jacks
21.510199000774957,175.72446010795235,14.599571480814049,167.94364866417035,160.9937110744799,90,90,90,90,90,Jumping Jacks
58.74144126279884,165.61920966495418,37.026951565893825,177.98554833832415,162.58854139531712,90,90,90,90,90,Jumping Jacks
139.96618476395824,147.8075474,26.29630682188092,174.3704179581449,167.6886831,90,90,90,90,90,Jumping Jacks
56.01356132,19.49063030677304,43.82492441477658,174.73247761193798,170.26277057325817,90,90,90,90,90,Jumping Jacks
26.57012962465827,120.21407252592424,25.642504214099937,164.55492670553548,170.4835284126386,90,90,90,90,90,Jumping Jacks
19.258266012156575,167.4671180859284,18.94845963285044,178.9826771756772,173.96463454150876,90,90,90,90,90,Jumping Jacks
35.647179755300655,170.1455236086623,2.8852609242748226,169.40920323692544,169.18064266329307,90,90,90,90,90,Jumping Jacks
149.47354448006834,118.88457382983886,105.18663194254029,176.62146187277116,178.51338334897412,90,90,90,90,90,Jumping Jacks
136.55228879427733,178.21075874041387,96.14351117917795,179.67506214818494,176.9385538700936,90,90,90,90,90,Jumping Jacks
5.119398307803674,175.0323824274024,175.69851836870347,167.57074455877282,167.29810985849522,90,90,90,90,90,Jumping Jacks
4.988283150985014,173.88528796895403,176.04977504070945,168.32154622661537,167.75028649267605,90,90,90,90,90,Jumping Jacks
6.986839556697096,167.43115519283253,177.5602335902865,173.91475541889693,171.34639323666195,90,90,90,90,90,Jumping Jacks
17.072195228377335,173.83226635838065,173.73197123754866,175.96493933013977,175.60841172385958,90,90,90,90,90,Jumping Jacks
26.09924150646464,167.78120806210964,170.12900567231577,179.99742654656663,175.98447705827647,90,90,90,90,90,Jumping Jacks
36.0478091,160.71690341186164,169.5628498485485,179.78441709318784,175.1211122367565,90,90,90,90,90,Jumping Jacks
44.146172436664514,136.36785273303522,169.7336200984277,177.96183214097246,171.8687099217642,90,90,90,90,90,Jumping Jacks
20.200690830721122,74.06297292010593,165.96001658604862,177.98032547706086,170.43948705896662,90,90,90,90,90,Jumping Jacks
7.3477225329112255,46.641930395240315,160.23865766595776,179.22646400831215,169.3867037996568,90,90,90,90,90,Jumping Jacks
5.101609482,76.31736290493532,158.68181684495107,178.08940446075349,167.92991953054704,90,90,90,90,90,Jumping Jacks
111.08133466711949,106.73162876723245,166.66939995354585,177.94210688040502,171.05914780191668,90,90,90,90,90,Jumping Jacks
121.61807044067432,118.75552987649044,162.9409519263294,174.46171489668222,170.37141086078176,90,90,90,90,90,Jumping Jacks
146.21198417767542,136.70375907015446,160.57255769355802,170.34876232355634,171.81780822377414,90,90,90,90,90,Jumping Jacks
150.77620110560744,136.00176831035554,158.6569763751206,167.2263892066876,173.07540303375316,90,90,90,90,90,Jumping Jacks
145.7391174042748,127.51403543797312,162.02934188083213,172.9340963410889,170.4758100028536,90,90,90,90,90,Jumping Jacks
138.05931572056383,128.35190660711473,163.74553809584216,175.14939273598884,170.16273408562225,90,90,90,90,90,Jumping Jacks
128.13808548035152,123.48118279716692,152.35531447518792,178.00869751606064,161.77036066207873,90,90,90,90,90,Jumping Jacks
117.70228697737306,105.63520309405921,179.87899769463164,172.21098604702067,164.37455930051468,90,90,90,90,90,Jumping Jacks
104.16390456663592,127.31419830804006,161.98008714468278,177.74586741374134,167.43855094073103,90,90,90,90,90,Jumping Jacks
67.28219902773074,125.52631269490729,172.33360717718455,168.1461467879407,167.9608155826358,90,90,90,90,90,Jumping Jacks
24.872585937506454,136.52555066675197,178.6887388490868,173.02373505407127,174.9940328422348,90,90,90,90,90,Jumping Jacks
18.00140726744539,149.33054030816425,178.05160033562257,176.23463210509018,178.03936443232013,90,90,90,90,90,Jumping Jacks
13.788809409373691,164.04031684906698,178.04008875523266,178.5512551650368,178.51950332090274,90,90,90,90,90,Jumping Jacks
7.019138198770734,176.9390513710965,179.08823013333446,179.95416591993848,176.7526356,90,90,90,90,90,Jumping Jacks
2.921187227789388,173.70899081807136,176.69801393062127,172.88349515859377,171.2203437306486,90,90,90,90,90,Jumping Jacks
3.528675189960676,174.2018904,177.25413900285236,171.3191591208325,169.5768412188362,90,90,90,90,90,Jumping Jacks
5.417761627006658,172.62050349537984,177.96385009431978,172.48588086381713,170.36686897530163,90,90,90,90,90,Jumping Jacks
7.428113248376133,167.17124702549387,177.7839177806391,173.9113917,171.8760670353904,90,90,90,90,90,Jumping Jacks
13.479014062469346,152.64417725872707,174.79788318888993,176.4753517604426,174.67434377064518,90,90,90,90,90,Jumping Jacks
17.87101600918407,147.9217743717354,174.5658777395313,178.6357242206301,178.9789561396425,90,90,90,90,90,Jumping Jacks
30.690722367212395,129.27610348538838,172.12446661922274,177.1386737,175.00681530265538,90,90,90,90,90,Jumping Jacks
40.27179832471269,113.23869887776675,168.9896533374697,178.99334970040582,173.7257854375805,90,90,90,90,90,Jumping Jacks
52.610100415491104,90.89530986,166.12161029661146,177.8039212522523,173.13791671887802,90,90,90,90,90,Jumping Jacks
62.73440042867435,88.51708601696612,165.70336777630106,176.48670746784197,172.74601876246138,90,90,90,90,90,Jumping Jacks
99.80430478052028,111.04792460817958,165.3637627326346,177.7346984914971,170.1113967642283,90,90,90,90,90,Jumping Jacks
120.52802216215399,127.90137388376786,163.15590051522844,176.6600349867617,168.7675104,90,90,90,90,90,Jumping Jacks
142.6646962070775,129.88630203865452,159.84247510988106,174.42525702260195,167.38532588623352,90,90,90,90,90,Jumping Jacks
151.09504562215415,126.32643222344211,157.90082451107654,172.13301550242775,167.73024114964264,90,90,90,90,90,Jumping Jacks
152.97296717754122,127.46323750126066,158.22366132933956,173.21561935062434,167.07788394399077,90,90,90,90,90,Jumping Jacks
145.78836804238043,125.05838942874416,161.56634040919818,177.7332193415967,165.8348148985818,90,90,90,90,90,Jumping Jacks
128.17113356997987,123.2772174353058,163.5537359971916,178.5580301583995,167.09392344945314,90,90,90,90,90,Jumping Jacks
117.86503711460672,126.92661159637277,164.0399965970785,177.23108622569845,168.97217221354663,90,90,90,90,90,Jumping Jacks
75.76023725604668,106.95066833777798,170.02747678848138,179.41352003360035,172.67430458171177,90,90,90,90,90,Jumping Jacks
48.78122839847977,100.97583975023511,173.81411091849512,179.90499240622856,176.01077916423716,90,90,90,90,90,Jumping Jacks
31.679639442844174,133.1520460075939,177.15618585076695,179.71204549459708,179.33647806061148,90,90,90,90,90,Jumping Jacks
19.446200808139263,139.18165217839433,178.29072054732532,178.84870155100677,177.73095030515796,90,90,90,90,90,Jumping Jacks
11.748644902460649,153.72401347372193,179.08235162238648,178.58689268309578,175.97174072966575,90,90,90,90,90,Jumping Jacks
8.037672829248034,161.51250540354593,179.06202945186837,176.7711803053617,173.98742830316996,90,90,90,90,90,Jumping Jacks
4.132829541418127,168.68581295654926,178.54660186867463,174.10672128196924,171.81917409766612,90,90,90,90,90,Jumping Jacks
3.463450209449186,171.3736446,177.90308078588387,171.9291182084318,170.22240957627162,90,90,90,90,-90,Jumping Jacks
4.6653733682610845,170.23865725072156,178.54184523897368,172.68840749720394,170.39628568185205,90,90,90,90,-90,Jumping Jacks
6.553922507,167.79987780764915,179.0803844,174.91740213057696,172.05354875615427,90,90,90,90,-90,Jumping Jacks
6.993855558,150.16997503266177,179.0323104288456,178.58758251971136,175.69624693246018,90,90,90,90,-90,Jumping Jacks
13.199995245774218,151.17126507406556,178.02618493625002,177.88508887878535,175.89598026438358,90,90,90,90,-90,Jumping Jacks
26.790654819600434,140.2492662987318,177.27060002096002,175.96892167161224,177.29985550182653,90,90,90,90,-90,Jumping Jacks
37.314674936773805,128.53163793446134,174.9750834539006,176.05403769648075,175.13502784561288,90,90,90,90,-90,Jumping Jacks
55.01822426917506,109.39592302779234,171.1892875,178.07040534245976,173.18402709200973,90,90,90,90,90,Jumping Jacks
64.29909554192024,98.80824694472497,168.48855825957332,179.3920225623664,171.6963790476173,90,90,90,90,90,Jumping Jacks
92.75058316757783,110.79321769531654,165.3663470177337,179.71798969051787,169.49432287594257,90,90,90,90,90,Jumping Jacks
113.43374446023962,120.25999624122801,163.25139291214373,178.44550779252435,168.52483849616974,90,90,90,90,90,Jumping Jacks
136.40712198184613,125.69359102578355,160.78353418612917,176.6450495564081,167.55749382645305,90,90,90,90,90,Jumping Jacks
147.76021424080804,125.97877186177837,158.37784334765414,171.31530494819614,170.02797920259175,90,90,90,90,90,Jumping Jacks
149.12956567619656,126.32147337364475,158.01987501141227,33.85622386197442,53.65354081118545,90,90,90,90,90,Jumping Jacks
141.98596495495957,125.39730886697237,162.33653083785524,43.20793758655999,59.62381007330327,90,90,90,90,90,Jumping Jacks
117.1993604759611,111.59761304643251,164.89232601759875,175.30481874228593,170.60851648362475,90,90,90,90,90,Jumping Jacks
105.66078702029642,114.94554338678043,166.8237388876757,179.09669878408826,166.90352757539213,90,90,90,90,90,Jumping Jacks
66.76736807964218,101.56551809527275,170.67672924579696,179.12400621619395,172.65306701344494,90,90,90,90,-90,Jumping Jacks
44.68327866294692,111.1729726192689,174.45233432501877,179.55672763109834,175.3904158603557,90,90,90,90,-90,Jumping Jacks
29.623225202644583,146.60041841790678,177.70626364300992,178.1431289550106,177.8259556132355,90,90,90,90,-90,Jumping Jacks
25.821678553848514,121.16816580805622,175.35280173482153,178.9882966107105,177.19575209752045,90,90,90,90,90,Jumping Jacks
21.33497430365197,164.47558774589658,177.72955210634598,179.22525694827942,179.65186267547372,90,90,90,90,90,Jumping Jacks
14.971031882446415,170.83742865756687,178.23161369177922,179.7057796602919,177.94324910684833,90,90,90,90,90,Jumping Jacks
10.056077547258166,174.45643709413713,177.87986616981334,179.2643984648284,176.71300048455794,90,90,90,90,90,Jumping Jacks
8.427967929503899,176.5198334526048,177.83802322248854,179.41688890160134,176.37044841038684,90,90,90,90,90,Jumping Jacks
9.295731850053297,174.5762781943336,176.81688964170567,177.84609258107295,175.52994910638557,90,90,90,90,90,Jumping Jacks
10.448610703289416,170.77081276842242,177.36900796378768,178.71299052846916,176.00219649409618,90,90,90,90,90,Jumping Jacks
12.704059531401917,158.8090632578729,176.42187802020953,179.7295273605644,177.43021632065393,90,90,90,90,90,Jumping Jacks
17.06883198651149,153.49506455066356,176.59931538008624,178.4639580456709,179.46173535293312,90,90,90,90,90,Jumping Jacks
29.353409543332173,142.0310708456458,174.9586688385887,178.29376574565012,178.27932815840245,90,90,90,90,90,Jumping Jacks
38.13040541336573,122.12889846786346,172.67719307973647,177.63147429424976,175.0689096042123,90,90,90,90,90,Jumping Jacks
58.32984104964438,100.65583173358642,168.8131670691112,178.80015273139472,172.34906302516424,90,90,90,90,90,Jumping Jacks
77.84245537315581,102.49001409347692,166.17456543466474,179.56229638705094,170.27358260446266,90,90,90,90,90,Jumping Jacks
93.51742159355047,105.27667329830842,163.62990135156744,179.42189754813288,167.28115547413424,90,90,90,90,90,Jumping Jacks
114.70586703782456,114.36220309471327,161.64889187713527,179.95783851044436,165.47991676164716,90,90,90,90,90,Jumping Jacks
133.08982680315987,113.35276607623186,158.65994554718029,179.79224186688165,161.5692135085407,90,90,90,90,90,Jumping Jacks
144.9313346,116.22187407916297,156.49269375275907,179.7315592195124,159.55728248718157,90,90,90,90,90,Jumping Jacks
151.95573924253068,120.39184438900855,154.66487311304633,178.49004889790115,158.69574037540812,90,90,90,90,90,Jumping Jacks
151.27298743348385,124.26705619593824,156.58554187563448,179.7222240487941,158.5838279,90,90,90,90,90,Jumping Jacks
137.39042265492054,117.9505868329743,158.45638181054605,179.32880929997543,161.0750213126874,90,90,90,90,90,Jumping Jacks
134.30244154155608,131.98215128649457,157.87907817963708,175.6922667906116,164.25515595692693,90,90,90,90,90,Jumping Jacks
100.77176586137543,120.59062555260772,160.1272866421422,175.8129599747056,166.77845399958076,90,90,90,90,90,Jumping Jacks
76.26393181733017,123.45852382217255,164.45155684443648,175.9572806657125,171.1783214063519,90,90,90,90,90,Jumping Jacks
50.22134964638999,150.28047197457204,170.6776830123475,178.86644888563106,174.69263324546944,90,90,90,90,90,Jumping Jacks
37.31573075160264,162.92264452985316,173.93189220786462,179.9696337317279,176.91131356942535,90,90,90,90,90,Jumping Jacks
25.552743014816862,166.6265156854477,176.52432237788642,179.77302998907405,179.92782303143983,90,90,90,90,90,Jumping Jacks
16.615201983562837,169.48226982320526,177.21211933501016,179.42822230316716,179.39713496308855,90,90,90,90,90,Jumping Jacks
10.566043689100193,173.90535080459264,176.41443461170783,178.55206852852518,177.517337,90,90,90,90,90,Jumping Jacks
8.439585369881623,176.90207358778454,176.4333514224885,177.9525231753155,176.76303853109036,90,90,90,90,90,Jumping Jacks
8.427479692206445,175.67831485842322,176.09035511165092,176.66749881759918,175.72180226528337,90,90,90,90,90,Jumping Jacks
10.32798552466489,172.99115253834435,176.34483668209592,177.87525884722055,176.81272863059868,90,90,90,90,90,Jumping Jacks
